X	Y	nZxy
-3210	-510	180.792238845875
-3210	-510.001	180.792202796247
-3210	-5130	-945.757040045003
-3210	-5190	-947.920017692936
-3210	-5250	-950.08299534087
-3210	-5310	-952.245972988803
-3210	-5370	-954.408950636737
-3210	-5430	-896.57192828467
-3210	-5490	-898.734905932604
-3210	-5550	-840.897883580537
-3210	-5610	-843.060861228471
-3210	-5670	-845.223838876404
-3210	-569.999	178.629297247569
-3210	-570	118.629261197941
-3210	-5730	-787.386816524338
-3210	-5790	-729.549794172271
-3210	-5850	-671.712771820205
-3210	-5910	-613.875749468138
-3210	-5970	703.961272883928
-3210	-630	116.466283550008
-3210	-690	114.303305902074
-3210	-690.001	114.303269852447
-3210	-750	52.140328254141
-3210	-750.001	52.1402922045136
-3210	-810	-10.0226493937926
-3210	-870	-12.1856270417261
-3210	-89.9994	615.933104011186
-3210	-90	555.933082381409
-3210	-90.0005	555.933064356595
-3210	-930	-14.3486046896594
-3210	-990	-16.5115823375929
-3210	1050	117.029657692145
-3210	1110	119.192635340079
-3210	1170	61.3556129880121
-3210	1230	63.5185906359457
-3210	1290	65.6815682838792
-3210	1350	67.8445459318127
-3210	1410	10.0075235797462
-3210	1470	12.1705012276796
-3210	149.999	744.584956923516
-3210	150	684.584992973143
-3210	1530	14.3334788756131
-3210	1590	16.4964565235466
-3210	1650	18.6594341714801
-3210	1710	20.8224118194134
-3210	1770	22.985389467347
-3210	1830	25.1483671152805
-3210	1890	27.311344763214
-3210	1950	29.4743224111476
-3210	2010	31.6373000590809
-3210	2070	33.8002777070144
-3210	209.999	746.747934571449
-3210	210	686.747970621077
-3210	2130	95.9632553549479
-3210	2190	98.1262330028815
-3210	2250	100.289210650815
-3210	2310	102.452188298748
-3210	2370	104.615165946682
-3210	2430	166.778143594615
-3210	2490	168.941121242549
-3210	2550	171.104098890482
-3210	2610	173.267076538416
-3210	2670	115.430054186349
-3210	270	628.91094826901
-3210	2730	117.593031834283
-3210	2790	119.756009482216
-3210	2850	121.91898713015
-3210	29.9995	680.259019652462
-3210	2910	124.081964778083
-3210	2970	126.244942426017
-3210	30	680.259037677276
-3210	30.0002	680.259044887202
-3210	30.0006	740.259059307053
-3210	3030	68.40792007395
-3210	3090	70.5708977218835
-3210	3150	72.733875369817
-3210	3210	74.8968530177506
-3210	3270	77.0598306656839
-3210	330	511.073925916944
-3210	3330	79.2228083136174
-3210	3390	81.3857859615509
-3210	3450	143.548763609484
-3210	3510	85.711741257418
-3210	3570	87.8747189053513
-3210	3630	90.0376965532848
-3210	3690	92.2006742012184
-3210	3750	94.3636518491519
-3210	3810	36.5266294970852
-3210	3870	38.6896071450187
-3210	389.999	573.23686751525
-3210	390	453.236903564877
-3210	3930	40.8525847929523
-3210	3990	-16.9844375591142
-3210	4050	-14.8214599111809
-3210	4110	-12.6584822632474
-3210	4170	-10.4955046153138
-3210	4230	-8.33252696738032
-3210	4290	-66.169549319447
-3210	4350	-64.0065716715135
-3210	4410	-61.84359402358
-3210	4470	-59.6806163756464
-3210	449.999	515.399845163183
-3210	450	395.39988121281
-3210	4530	-57.5176387277129
-3210	4590	-55.3546610797796
-3210	4650	-53.1916834318461
-3210	4710	-51.0287057839125
-3210	4770	-48.865728135979
-3210	4830	-106.702750488046
-3210	4890	-104.539772840112
-3210	4950	-102.376795192179
-3210	5010	-100.213817544245
-3210	5070	-158.050839896312
-3210	509.999	457.562822811117
-3210	510	337.562858860744
-3210	5130	-155.887862248378
-3210	5190	-153.724884600445
-3210	5250	-211.561906952511
-3210	5310	-209.398929304578
-3210	5370	-207.235951656644
-3210	5430	-205.072974008711
-3210	5490	-262.909996360777
-3210	5550	-260.747018712844
-3210	5610	-258.58404106491
-3210	5670	-316.421063416977
-3210	569.999	399.72580045905
-3210	570	279.725836508678
-3210	5730	-314.258085769043
-3210	5790	-312.09510812111
-3210	5850	-309.932130473177
-3210	5910	-307.769152825243
-3210	5970	-365.60617517731
-3210	6030	-363.443197529376
-3210	6090	-361.280219881442
-3210	6150	-1379.11724223351
-3210	6210	-1556.95426458558
-3210	6270	-1614.79128693764
-3210	629.999	341.888778106983
-3210	630	281.888814156611
-3210	6330	-1672.62830928971
-3210	6390	-1730.46533164178
-3210	6450	-1728.30235399384
-3210	6510	-1666.13937634591
-3210	6570	-1603.97639869797
-3210	6630	-1061.81342105004
-3210	6690	-999.651143402108
-3210	6750	-997.487465754174
-3210	6810	-995.324488106241
-3210	6870	-993.161510458307
-3210	690	224.051791804544
-3210	6930	-990.998532810374
-3210	6990	-988.83525516244
-3210	7050	-926.672577514507
-3210	7110	-924.509599866573
-3210	7170	-922.34662221864
-3210	7230	-860.183644570707
-3210	7290	-858.020666922773
-3210	7350	-795.857689274839
-3210	750	226.214769452478
-3210	810	168.377747100411
-3210	870	170.540724748345
-3210	89.9994	742.421993695433
-3210	90	682.42201532521
-3210	90.0002	682.422022535135
-3210	90.0006	742.422036954986
-3210	930	172.703702396278
-3210	990	114.866680044212
-3270	-1050	-22.0207653815369
-3270	-1110	-24.1837430294704
-3270	-1170	-26.3467206774039
-3270	-1230	-28.5096983253372
-3270	-1290	-30.6726759732708
-3270	-1350	-92.8356536212043
-3270	-1410	-94.9986312691378
-3270	-1470	-97.1616089170711
-3270	-150	550.423899337465
-3270	-150.001	550.423863287838
-3270	-1530	-99.3245865650047
-3270	-1590	-101.487564212938
-3270	-1650	-103.650541860872
-3270	-1710	-105.813519508805
-3270	-1770	-107.976497156739
-3270	-1830	-50.1394748046721
-3270	-1890	-52.3024524526056
-3270	-1950	-54.4654301005389
-3270	-2010	-56.6284077484725
-3270	-2070	1.20861460359401
-3270	-210	488.260921689532
-3270	-210.001	488.260885639904
-3270	-2130	-0.954363044339516
-3270	-2190	-3.11734069227305
-3270	-2250	-5.28031834020635
-3270	-2310	-7.44329598813988
-3270	-2370	50.3937263639266
-3270	-2430	48.2307487159931
-3270	-2490	106.06777106806
-3270	-2550	103.904793420126
-3270	-2610	101.741815772193
-3270	-2670	39.5788381242592
-3270	-270	426.097944041598
-3270	-270.001	426.097907991971
-3270	-2730	37.4158604763256
-3270	-2790	35.2528828283923
-3270	-2850	93.0899051804588
-3270	-29.9994	734.749876263109
-3270	-29.9998	674.749861843258
-3270	-2910	90.9269275325253
-3270	-2970	88.7639498845917
-3270	-30	674.749854633332
-3270	-30.0005	674.749836608519
-3270	-3030	86.6009722366584
-3270	-3090	84.4379945887249
-3270	-3150	82.2750169407914
-3270	-3210	80.1120392928578
-3270	-3270	77.9490616449245
-3270	-330	363.934966393665
-3270	-330.001	363.934930344037
-3270	-3330	135.786083996991
-3270	-3390	133.623106349057
-3270	-3450	131.460128701124
-3270	-3510	129.297151053191
-3270	-3570	127.134173405257
-3270	-3630	64.9711957573236
-3270	-3690	62.8082181093901
-3270	-3750	0.645240461456524
-3270	-3810	-1.51773718647678
-3270	-3870	-3.68071483441031
-3270	-390	301.771988745732
-3270	-390.001	301.771952696104
-3270	-3930	-65.8436924823438
-3270	-3990	-128.006670130277
-3270	-4050	-190.169647778211
-3270	-4110	-252.332625426144
-3270	-4170	-254.495603074078
-3270	-4230	-316.658580722011
-3270	-4290	-378.821558369945
-3270	-4350	-440.984536017878
-3270	-4410	-503.147513665812
-3270	-4470	-565.310491313745
-3270	-450	239.609011097798
-3270	-450.001	239.60897504817
-3270	-4530	-627.473468961679
-3270	-4590	-689.636446609612
-3270	-4650	-751.799424257546
-3270	-4710	-813.962401905479
-3270	-4770	-816.125379553413
-3270	-4830	-878.288357201346
-3270	-4890	-880.451334849279
-3270	-4950	-942.614312497213
-3270	-5010	-944.777290145146
-3270	-5070	-1006.94026779308
-3270	-509.999	237.446069499492
-3270	-510	177.446033449864
-3270	-5130	-1009.10324544101
-3270	-5190	-1011.26622308895
-3270	-5250	-1013.42920073688
-3270	-5310	-1015.59217838481
-3270	-5370	-957.755156032747
-3270	-5430	-959.918133680681
-3270	-5490	-962.081111328614
-3270	-5550	-904.244088976548
-3270	-5610	-906.407066624481
-3270	-5670	-908.570044272415
-3270	-570	175.283055801931
-3270	-570.001	175.283019752304
-3270	-5730	-850.733021920348
-3270	-5790	-792.895999568282
-3270	-5850	-795.058977216215
-3270	-5910	-737.221954864149
-3270	-5970	-679.384932512082
-3270	-6030	-561.547910160016
-3270	-6090	696.289112192051
-3270	-630	113.120078153997
-3270	-690	110.957100506064
-3270	-690.001	110.957064456436
-3270	-750	48.7941228581305
-3270	-750.001	48.7940868085032
-3270	-809.999	46.6311812598244
-3270	-810	-13.368854789803
-3270	-870	-15.5318324377365
-3270	-89.9998	612.586884195324
-3270	-90	612.586876985399
-3270	-90.0005	612.586858960585
-3270	-930	-17.6948100856698
-3270	-990	-19.8577877336033
-3270	1050	113.683452296135
-3270	1110	115.846429944068
-3270	1170	58.0094075920019
-3270	1230	60.1723852399352
-3270	1290	62.3353628878688
-3270	1350	64.4983405358023
-3270	1410	66.6613181837358
-3270	1470	68.8242958316691
-3270	149.999	801.238751527505
-3270	150	741.238787577133
-3270	1530	10.9872734796027
-3270	1590	13.1502511275362
-3270	1650	15.3132287754697
-3270	1710	17.476206423403
-3270	1770	19.6391840713366
-3270	1830	21.8021617192701
-3270	1890	23.9651393672036
-3270	1950	26.1281170151369
-3270	2010	28.2910946630705
-3270	2070	90.454072311004
-3270	210	683.401765225066
-3270	2130	92.6170499589375
-3270	2190	94.780027606871
-3270	2250	96.9430052548043
-3270	2310	99.1059829027379
-3270	2370	161.268960550671
-3270	2430	163.431938198605
-3270	2490	165.594915846538
-3270	2550	167.757893494472
-3270	2610	169.920871142405
-3270	2670	172.083848790339
-3270	269.999	745.564706823372
-3270	270	625.564742873
-3270	2730	174.246826438272
-3270	2790	116.409804086206
-3270	2850	118.572781734139
-3270	29.9995	736.912814256452
-3270	2910	120.735759382073
-3270	2970	122.898737030006
-3270	30	736.912832281266
-3270	30.0002	736.912839491191
-3270	30.0006	796.912853911042
-3270	3030	125.06171467794
-3270	3090	127.224692325873
-3270	3150	129.387669973807
-3270	3210	131.55064762174
-3270	3270	133.713625269673
-3270	329.999	687.727684471306
-3270	330	567.727720520933
-3270	3330	135.876602917607
-3270	3390	138.039580565541
-3270	3450	140.202558213474
-3270	3510	142.365535861407
-3270	3570	144.528513509341
-3270	3630	146.691491157274
-3270	3690	88.8544688052079
-3270	3750	91.0174464531415
-3270	3810	93.1804241010748
-3270	3870	95.3434017490083
-3270	389.999	629.890662119239
-3270	390	509.890698168866
-3270	3930	37.5063793969418
-3270	3990	39.6693570448754
-3270	4050	41.8323346928087
-3270	4110	43.9953123407422
-3270	4170	-13.8417100113243
-3270	4230	-11.6787323633907
-3270	4290	-9.51575471545721
-3270	4350	-7.3527770675239
-3270	4410	-5.18979941959037
-3270	4470	-3.02682177165684
-3270	449.999	572.053639767173
-3270	450	452.0536758168
-3270	4530	-0.863844123723311
-3270	4590	-58.70086647579
-3270	4650	-56.5378888278565
-3270	4710	-54.3749111799229
-3270	4770	-52.2119335319894
-3270	4830	-50.0489558840561
-3270	4890	-47.8859782361226
-3270	4950	-45.7230005881891
-3270	5010	-103.560022940256
-3270	5070	-101.397045292322
-3270	509.999	514.216617415106
-3270	510	394.216653464734
-3270	5130	-99.2340676443887
-3270	5190	-157.071089996455
-3270	5250	-154.908112348522
-3270	5310	-152.745134700588
-3270	5370	-150.582157052655
-3270	5430	-208.419179404721
-3270	5490	-206.256201756788
-3270	5550	-204.093224108854
-3270	5610	-261.930246460921
-3270	5670	-259.767268812987
-3270	569.999	456.37959506304
-3270	570	336.379631112667
-3270	5730	-257.604291165054
-3270	5790	-255.44131351712
-3270	5850	-313.278335869187
-3270	5910	-311.115358221253
-3270	5970	-308.95238057332
-3270	6030	-306.789402925386
-3270	6090	-304.626425277453
-3270	6150	-302.46344762952
-3270	6210	-1500.30046998159
-3270	6270	-1618.13749233365
-3270	630	278.542608760601
-3270	6330	-1675.97451468572
-3270	6390	-1673.81153703779
-3270	6450	-1671.64855938985
-3270	6510	-1609.48558174192
-3270	6570	-1127.32330409399
-3270	6630	-1125.15932644605
-3270	6690	-1062.99664879812
-3270	6750	-1060.83367115018
-3270	6810	-1058.67069350225
-3270	6870	-1056.50771585432
-3270	689.999	340.705550358907
-3270	690	220.705586408534
-3270	6930	-1054.34443820638
-3270	6990	-992.181760558451
-3270	7050	-990.018482910517
-3270	7110	-927.855805262584
-3270	7170	-925.69282761465
-3270	7230	-923.529849966717
-3270	7290	-861.366872318783
-3270	7350	-739.20389467085
-3270	749.999	282.86852800684
-3270	750	222.868564056467
-3270	810	165.031541704401
-3270	869.999	227.194483302707
-3270	870	167.194519352335
-3270	89.9994	799.075788299423
-3270	90	739.075809929199
-3270	90.0002	739.075817139125
-3270	930	169.357497000268
-3270	990	111.520474648201
-329.999	-330.001	167.899050518639
-330	-1050	621.943299022975
-330	-1110	679.780321375041
-330	-1170	797.617343727108
-330	-1230	855.454366079175
-330	-149.999	234.387999791605
-330	-150	174.387963741977
-330	-210	172.224986094044
-330	-270	170.06200844611
-330	-29.9998	238.71392624777
-330	-30	238.713919037844
-330	-30.0005	238.71390101303
-330	-330	167.899030798177
-330	-330.001	167.898994748549
-330	-390	105.736053150243
-330	-450	103.57307550231
-330	-510	101.410097854376
-330	-570	159.247120206443
-330	-630	157.084142558509
-330	-630.001	217.084106508882
-330	-690	154.921164910576
-330	-750	212.758187262642
-330	-810	270.595209614709
-330	-870	328.432231966775
-330	-89.9995	236.550959414724
-330	-89.9998	176.550948599836
-330	-90	176.550941389911
-330	-90.0005	236.550923365097
-330	-930	446.269254318842
-330	-990	504.106276670909
-330	1050	517.647516700647
-330	1110	579.81049434858
-330	1170	641.973471996514
-330	1230	704.136449644447
-330	1290	766.299427292381
-330	1350	828.462404940314
-330	1410	830.625382588248
-330	1470	892.788360236181
-330	150	245.202851981644
-330	1530	954.951337884115
-330	1590	1017.11431553205
-330	1650	1079.27729317998
-330	210	247.365829629578
-330	270	249.528807277512
-330	30	240.876896685778
-330	30.0002	240.876903895703
-330	330	251.691784925445
-330	390	253.854762573379
-330	450	256.017740221312
-330	509.999	318.180681819618
-330	510	318.180717869245
-330	570	320.343695517179
-330	630	322.506673165112
-330	689.999	384.669614763418
-330	690	384.669650813046
-330	750	386.832628460979
-330	809.999	448.995570059285
-330	810	448.995606108913
-330	870	451.158583756846
-330	90	243.039874333711
-330	90.0002	243.039881543637
-330	929.999	513.321525355152
-330	930	513.32156140478
-330	990	515.484539052713
-330.001	-1110	679.780265604951
-330.001	-989.999	504.106256950446
-330.001	-990	504.106220900818
-330.001	1230	764.136393874357
-330.001	1290	766.299371522291
-330.001	1350	828.462349170224
-330.001	1410	830.625326818158
-330.001	1470	892.788304466091
-330.001	1530	954.951282114024
-330.001	1590	1017.11425976196
-330.001	1650	1079.27723740989
-330.001	210	247.365773859488
-330.001	210.001	247.365809909115
-330.001	270	249.528751507421
-330.001	270.001	249.528787557049
-330.001	330	251.691729155355
-330.001	510	318.180662099155
-330.001	810	448.995550338823
-330.001	930	513.32150563469
-3330	-1050	-25.3669707775473
-3330	-1110	-27.5299484254808
-3330	-1170	-29.6929260734141
-3330	-1230	-31.8559037213477
-3330	-1290	-34.0188813692812
-3330	-1350	-36.1818590172147
-3330	-1410	-38.3448366651483
-3330	-1470	-100.507814313082
-3330	-149.999	607.077729991082
-3330	-150	547.077693941455
-3330	-150.001	547.077657891827
-3330	-1530	-102.670791961015
-3330	-1590	-104.833769608949
-3330	-1650	-106.996747256882
-3330	-1710	-109.159724904815
-3330	-1770	-51.322702552749
-3330	-1830	-53.4856802006825
-3330	-1890	-55.648657848616
-3330	-1950	-57.8116354965496
-3330	-2010	-59.9746131444829
-3330	-2070	-2.1375907924164
-3330	-209.999	544.914752343149
-3330	-210	484.914716293521
-3330	-210.001	484.914680243894
-3330	-2130	-4.30056844034993
-3330	-2190	-6.46354608828346
-3330	-2250	-8.62652373621677
-3330	-2310	49.2104986158497
-3330	-2370	47.0475209679162
-3330	-2430	44.8845433199826
-3330	-2490	102.721565672049
-3330	-2550	100.558588024116
-3330	-2610	98.3956103761823
-3330	-2670	96.2326327282487
-3330	-269.999	482.751774695215
-3330	-270	422.751738645588
-3330	-270.001	422.751702595961
-3330	-2730	94.0696550803154
-3330	-2790	91.9066774323819
-3330	-2850	89.7436997844484
-3330	-29.9994	791.403670867098
-3330	-29.9998	731.403656447247
-3330	-2910	87.5807221365149
-3330	-2970	85.4177444885813
-3330	-30	731.403649237322
-3330	-30.0005	671.403631212508
-3330	-3030	83.254766840648
-3330	-3090	81.0917891927145
-3330	-3150	78.928811544781
-3330	-3210	76.7658338968474
-3330	-3270	134.602856248914
-3330	-329.999	420.588797047282
-3330	-330	360.588760997654
-3330	-330.001	360.588724948027
-3330	-3330	132.439878600981
-3330	-3390	130.276900953047
-3330	-3450	128.113923305114
-3330	-3510	125.95094565718
-3330	-3570	123.787968009247
-3330	-3630	61.6249903613132
-3330	-3690	59.4620127133796
-3330	-3750	-2.70096493455389
-3330	-3810	-4.8639425824872
-3330	-3870	-7.02692023042073
-3330	-389.999	358.425819399348
-3330	-390	298.425783349721
-3330	-390.001	298.425747300093
-3330	-3930	-69.1898978783543
-3330	-3990	-131.352875526288
-3330	-4050	-193.515853174221
-3330	-4110	-255.678830822155
-3330	-4170	-257.841808470088
-3330	-4230	-320.004786118022
-3330	-4290	-382.167763765955
-3330	-4350	-444.330741413889
-3330	-4410	-506.493719061822
-3330	-4470	-568.656696709756
-3330	-449.999	296.262841751415
-3330	-450	236.262805701788
-3330	-4530	-630.819674357689
-3330	-4590	-692.982652005622
-3330	-4650	-755.145629653556
-3330	-4710	-817.308607301489
-3330	-4770	-879.471584949423
-3330	-4830	-881.634562597356
-3330	-4890	-943.79754024529
-3330	-4950	-945.960517893223
-3330	-5010	-1008.12349554116
-3330	-5070	-1010.28647318909
-3330	-510	234.099828053854
-3330	-510.001	234.099792004227
-3330	-5130	-1012.44945083702
-3330	-5190	-1014.61242848496
-3330	-5250	-1016.77540613289
-3330	-5310	-1018.93838378082
-3330	-5370	-1021.10136142876
-3330	-5430	-1023.26433907669
-3330	-5490	-1025.42731672462
-3330	-5550	-967.590294372558
-3330	-5610	-969.753272020492
-3330	-5670	-971.916249668425
-3330	-570	171.93685040592
-3330	-570.001	171.936814356293
-3330	-5730	-914.079227316359
-3330	-5790	-856.242204964292
-3330	-5850	-858.405182612225
-3330	-5910	-800.568160260159
-3330	-5970	-742.731137908092
-3330	-6030	-624.894115556026
-3330	-6090	-147.05709320396
-3330	-6150	-209.220070851893
-3330	-6210	-211.383048499826
-3330	-6270	-153.54602614776
-3330	-629.999	169.773908807615
-3330	-630	109.773872757987
-3330	-690	107.610895110054
-3330	-690.001	107.610859060426
-3330	-750	45.4479174621201
-3330	-810	43.2849398141866
-3330	-810.001	43.2849037645592
-3330	-869.999	41.1219982158807
-3330	-870	-18.8780378337469
-3330	-89.9994	669.240693219165
-3330	-90	609.240671589388
-3330	-90.0005	609.240653564575
-3330	-930	-21.0410154816802
-3330	-990	-23.2039931296138
-3330	1050	110.337246900124
-3330	1110	112.500224548058
-3330	1170	114.663202195991
-3330	1230	56.8261798439248
-3330	1290	58.9891574918584
-3330	1350	61.1521351397919
-3330	1410	63.3151127877254
-3330	1470	65.4780904356587
-3330	149.999	857.892546131495
-3330	150	737.892582181122
-3330	150.001	797.89261823075
-3330	1530	7.64106808359224
-3330	1590	9.80404573152578
-3330	1650	11.9670233794593
-3330	1710	14.1300010273926
-3330	1770	16.2929786753261
-3330	1830	18.4559563232597
-3330	1890	20.6189339711932
-3330	1950	82.7819116191267
-3330	2010	84.94488926706
-3330	2070	87.1078669149936
-3330	209.999	800.055523779428
-3330	210	740.055559829056
-3330	2130	89.2708445629271
-3330	2190	91.4338222108606
-3330	2250	93.5967998587939
-3330	2310	155.759777506727
-3330	2370	157.922755154661
-3330	2430	160.085732802595
-3330	2490	162.248710450528
-3330	2550	164.411688098461
-3330	2610	166.574665746395
-3330	2670	168.737643394328
-3330	269.999	802.218501427362
-3330	270	682.218537476989
-3330	2730	170.900621042262
-3330	2790	173.063598690195
-3330	2850	175.226576338129
-3330	29.9995	793.566608860442
-3330	2910	117.389553986062
-3330	2970	119.552531633996
-3330	30	793.566626885255
-3330	30.0002	793.566634095181
-3330	3030	121.715509281929
-3330	3090	123.878486929863
-3330	3150	126.041464577796
-3330	3210	128.20444222573
-3330	3270	130.367419873663
-3330	329.999	744.381479075295
-3330	330	624.381515124923
-3330	3330	192.530397521597
-3330	3390	194.69337516953
-3330	3450	136.856352817464
-3330	3510	139.019330465397
-3330	3570	141.18230811333
-3330	3630	143.345285761264
-3330	3690	145.508263409198
-3330	3750	147.671241057131
-3330	3810	89.8342187050644
-3330	3870	91.9971963529979
-3330	389.999	686.544456723229
-3330	390	566.544492772856
-3330	3930	94.1601740009314
-3330	3990	96.323151648865
-3330	4050	38.4861292967983
-3330	4110	40.6491069447318
-3330	4170	42.8120845926653
-3330	4230	44.9750622405988
-3330	4290	47.1380398885321
-3330	4350	49.3010175364657
-3330	4410	51.4639951843992
-3330	4470	-6.37302716766726
-3330	449.999	628.707434371162
-3330	450	508.70747042079
-3330	4530	-4.21004951973373
-3330	4590	-2.04707187180043
-3330	4650	0.115905776133104
-3330	4710	2.27888342406663
-3330	4770	4.44186107200017
-3330	4830	-53.3951612800665
-3330	4890	-51.232183632133
-3330	4950	-49.0692059841995
-3330	5010	-46.9062283362659
-3330	5070	-44.7432506883324
-3330	509.999	570.870412019096
-3330	510	450.870448068723
-3330	5130	-102.580273040399
-3330	5190	-100.417295392466
-3330	5250	-98.254317744532
-3330	5310	-96.0913400965985
-3330	5370	-153.928362448665
-3330	5430	-151.765384800732
-3330	5490	-149.602407152798
-3330	5550	-207.439429504865
-3330	5610	-205.276451856931
-3330	5670	-263.113474208998
-3330	569.999	513.033389667029
-3330	570	333.033425716657
-3330	5730	-260.950496561064
-3330	5790	-258.787518913131
-3330	5850	-256.624541265197
-3330	5910	-254.461563617264
-3330	5970	-312.29858596933
-3330	6030	-310.135608321397
-3330	6090	-307.972630673463
-3330	6150	-305.80965302553
-3330	6210	-1443.6466753776
-3330	6270	-1561.48369772966
-3330	629.999	395.196367314963
-3330	630	335.19640336459
-3330	6330	-1619.32072008173
-3330	6390	-1677.1577424338
-3330	6450	-1614.99476478586
-3330	6510	-1552.83178713793
-3330	6570	-1430.66980949
-3330	6630	-1128.50583184206
-3330	6690	-1126.34285419413
-3330	6750	-1124.1798765462
-3330	6810	-1122.01659889826
-3330	6870	-1119.85362125033
-3330	690	277.359381012523
-3330	6930	-1057.69094360239
-3330	6990	-995.527965954461
-3330	7050	-993.364688306528
-3330	7110	-991.201710658594
-3330	7170	-929.039033010661
-3330	7230	-926.876055362727
-3330	7290	-864.713077714794
-3330	750	219.522358660457
-3330	809.999	281.685300258763
-3330	810	221.685336308391
-3330	870	163.848313956324
-3330	89.9994	855.729582903412
-3330	90	795.729604533189
-3330	90.0002	795.729611743114
-3330	90.0006	855.729626162965
-3330	929.999	226.01125555463
-3330	930	166.011291604257
-3330	990	168.174269252191
-3390	-1050	-28.7131761735579
-3390	-1110	-30.8761538214915
-3390	-1170	-33.0391314694248
-3390	-1230	-35.2021091173583
-3390	-1290	-37.3650867652918
-3390	-1350	-39.5280644132254
-3390	-1410	-41.6910420611589
-3390	-1470	-43.8540197090922
-3390	-150	603.731488545444
-3390	-150.001	603.731452495817
-3390	-1530	-106.016997357026
-3390	-1590	-108.179975004959
-3390	-1650	-110.342952652893
-3390	-1710	-52.5059303008261
-3390	-1770	-54.6689079487596
-3390	-1830	-56.8318855966932
-3390	-1890	-58.9948632446267
-3390	-1950	-61.1578408925602
-3390	-2010	-3.32081854049352
-3390	-2070	-5.48379618842705
-3390	-210	541.568510897511
-3390	-210.001	541.568474847883
-3390	-2130	-7.64677383636058
-3390	-2190	-9.80975148429411
-3390	-2250	48.0272708677726
-3390	-2310	45.8642932198391
-3390	-2370	43.7013155719055
-3390	-2430	41.538337923972
-3390	-2490	99.3753602760387
-3390	-2550	97.2123826281052
-3390	-2610	95.0494049801716
-3390	-2670	92.8864273322381
-3390	-270	479.405533249577
-3390	-270.001	479.40549719995
-3390	-2730	90.7234496843048
-3390	-2790	88.5604720363713
-3390	-2850	86.3974943884377
-3390	-29.9998	788.057451051237
-3390	-2910	84.2345167405042
-3390	-2970	82.0715390925707
-3390	-30	788.057443841311
-3390	-30.0005	728.057425816497
-3390	-3030	79.9085614446374
-3390	-3090	77.7455837967038
-3390	-3150	135.58260614877
-3390	-3210	133.419628500837
-3390	-3270	131.256650852903
-3390	-330	417.242555601644
-3390	-330.001	417.242519552016
-3390	-3330	129.09367320497
-3390	-3390	126.930695557036
-3390	-3450	124.767717909103
-3390	-3510	122.604740261169
-3390	-3570	120.441762613236
-3390	-3630	58.2787849653025
-3390	-3690	56.115807317369
-3390	-3750	53.9528296694355
-3390	-3810	-8.21014797849784
-3390	-3870	-10.3731256264314
-3390	-390	355.07957795371
-3390	-390.001	355.079541904083
-3390	-3930	-72.5361032743649
-3390	-3990	-134.699080922298
-3390	-4050	-196.862058570232
-3390	-4110	-259.025036218165
-3390	-4170	-321.188013866099
-3390	-4230	-323.350991514032
-3390	-4290	-385.513969161966
-3390	-4350	-447.676946809899
-3390	-4410	-509.839924457833
-3390	-4470	-572.002902105766
-3390	-450	292.916600305777
-3390	-450.001	292.916564256149
-3390	-4530	-634.1658797537
-3390	-4590	-696.328857401633
-3390	-4650	-758.491835049567
-3390	-4710	-820.6548126975
-3390	-4770	-882.817790345434
-3390	-4830	-944.980767993367
-3390	-4890	-947.1437456413
-3390	-4950	-1009.30672328923
-3390	-5010	-1011.46970093717
-3390	-5070	-1013.6326785851
-3390	-510	230.753622657843
-3390	-510.001	230.753586608216
-3390	-5130	-1075.79565623303
-3390	-5190	-1077.95863388097
-3390	-5250	-1080.1216115289
-3390	-5310	-1082.28458917683
-3390	-5370	-1024.44756682477
-3390	-5430	-1026.6105444727
-3390	-5490	-1028.77352212064
-3390	-5550	-1030.93649976857
-3390	-5610	-1033.0994774165
-3390	-5670	-975.262455064436
-3390	-569.999	228.590681059537
-3390	-570	168.59064500991
-3390	-5730	-977.425432712369
-3390	-5790	-919.588410360303
-3390	-5850	-861.751388008236
-3390	-5910	-803.91436565617
-3390	-5970	-746.077343304103
-3390	-6030	-688.240320952037
-3390	-6090	-450.40329859997
-3390	-6150	-332.566276247903
-3390	-6210	-274.729253895837
-3390	-6270	-216.892231543771
-3390	-630	166.427667361976
-3390	-630.001	166.427631312349
-3390	-6330	-99.0552091917041
-3390	-690	104.264689714043
-3390	-690.001	104.264653664415
-3390	-749.999	102.101748115737
-3390	-750	42.1017120661095
-3390	-810	39.938734418176
-3390	-870	37.7757567702424
-3390	-870.001	37.775720720615
-3390	-89.9994	725.894487823154
-3390	-90	665.894466193378
-3390	-90.0005	665.894448168564
-3390	-930	-24.3872208776909
-3390	-990	-26.5501985256244
-3390	1050	166.991041504114
-3390	1110	109.154019152047
-3390	1170	111.316996799981
-3390	1230	113.479974447914
-3390	1290	55.6429520958477
-3390	1350	57.8059297437812
-3390	1410	59.9689073917148
-3390	1470	62.1318850396481
-3390	149.999	914.546340735484
-3390	150	854.546376785112
-3390	1530	64.2948626875816
-3390	1590	6.45784033551513
-3390	1650	8.62081798344866
-3390	1710	10.783795631382
-3390	1770	12.9467732793155
-3390	1830	15.109750927249
-3390	1890	77.2727285751826
-3390	1950	79.4357062231161
-3390	2010	81.5986838710494
-3390	2070	83.7616615189829
-3390	209.999	916.709318383418
-3390	210	796.709354433045
-3390	210.001	856.709390482672
-3390	2130	85.9246391669164
-3390	2190	88.08761681485
-3390	2250	90.2505944627833
-3390	2310	152.413572110717
